ID,Session,VPCode,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,TFPred1,TFPred2,TFPred3,TFPred4,TFPred5,TFPred6,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,idFinal_Questionnaire,Session,Date,VPCode,UEQS_1,UEQS_2,UEQS_3,UEQS_4,UEQS_5,UEQS_6,UEQS_7,UEQS_8,GQS_3_1,GQS_3_2,GQS_3_3,GQS_3_4,GQS_3_5,GQS_4_1,GQS_4_2,GQS_4_3,GQS_4_4,GQS_4_5,GQS_5_1,GQS_5_2,GQS_5_3,KIT_1,KIT_2,KIT_3,KIT_4,KIT_5,KIT_6,KIT_7,KIT_8,KIT_9,KIT_10,KIT_11,KUSIV3_1,KUSIV3_2,KUSIV3_3,Fun,SD_Gender,SD_Age,Notes,Date,Session,VPCode,Informing,Consent
454,a9e41ae13a5fa2e1ae038a27f10170c9,PEKL08,5,4,4,4,4,4,5,1,2,2,4,NULL,NULL,5,5,5,NULL,NULL,NULL,1,3,NULL,NULL,5,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,NULL,1,4,5,3,NULL,5,NULL,NULL,NULL,1,NULL,NULL,1,0,0,0,1,1,3,2,3,3,2,3,344,a9e41ae13a5fa2e1ae038a27f10170c9,"2021-04-14 19:07:07",PEKL08,7,7,4,6,5,5,6,4,4,5,5,5,5,4,4,5,4,5,5,5,4,1,2,1,3,2,5,3,4,4,4,3,NULL,NULL,NULL,NULL,0,30,NULL,"2021-04-14 19:07:07",a9e41ae13a5fa2e1ae038a27f10170c9,PEKL08,1,1
455,05f84e1dd81a63aed60c4985b894837e,ROKA09,NULL,NULL,5,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,5,5,5,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,5,2,NULL,NULL,NULL,NULL,345,05f84e1dd81a63aed60c4985b894837e,"2021-04-14 19:09:06",ROKA09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-14 19:09:06",05f84e1dd81a63aed60c4985b894837e,ROKA09,1,1
456,92231dec36ec6c60493ea3e584813cf1,KAMA12,3,2,3,NULL,2,3,3,1,4,2,3,NULL,NULL,4,3,5,NULL,2,NULL,2,1,NULL,NULL,2,2,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,3,2,3,2,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,0,0,1,0,0,2,3,4,4,3,4,346,92231dec36ec6c60493ea3e584813cf1,"2021-04-14 19:12:25",KAMA12,3,6,3,5,3,5,3,3,4,4,4,3,4,2,3,3,2,4,5,2,1,4,6,2,6,4,2,1,2,2,2,2,NULL,NULL,NULL,4,1,26,NULL,"2021-04-14 19:12:24",92231dec36ec6c60493ea3e584813cf1,KAMA12,1,1
457,54a97cf4bc9c7b83c867296545b79e88,GARI05,4,5,5,4,5,4,4,1,1,1,4,NULL,NULL,4,2,2,NULL,NULL,NULL,4,2,NULL,NULL,4,4,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,4,4,2,5,NULL,3,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,1,0,4,3,3,3,3,3,347,54a97cf4bc9c7b83c867296545b79e88,"2021-04-14 19:18:26",GARI05,2,2,2,4,6,6,6,7,2,4,4,4,4,2,4,4,3,3,4,3,2,5,7,5,5,3,5,2,2,3,3,3,NULL,NULL,NULL,2,0,27,NULL,"2021-04-14 19:18:25",54a97cf4bc9c7b83c867296545b79e88,GARI05,1,1
458,515ed8bedbe91cee877d4f597165ab20,HAHA07,5,4,2,4,4,4,2,1,2,2,4,NULL,NULL,4,5,5,NULL,3,NULL,2,1,NULL,NULL,2,2,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,2,2,3,4,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,0,0,2,3,3,3,2,2,348,515ed8bedbe91cee877d4f597165ab20,"2021-04-14 19:21:25",HAHA07,1,7,1,7,1,1,1,1,1,3,3,3,3,1,3,1,1,1,3,3,3,6,7,3,7,4,4,4,4,4,4,4,NULL,NULL,NULL,NULL,4,0,NULL,"2021-04-14 19:21:24",515ed8bedbe91cee877d4f597165ab20,HAHA07,1,1
459,05623d70b33406454c699df6af2119e6,GEWI12,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,349,05623d70b33406454c699df6af2119e6,"2021-04-14 19:21:31",GEWI12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-14 19:21:30",05623d70b33406454c699df6af2119e6,GEWI12,1,1
460,35b239eb96dac7036e60f9d3801be941,ILRE09,4,5,5,5,5,5,2,1,1,1,4,NULL,NULL,5,3,4,NULL,3,NULL,2,1,NULL,NULL,1,1,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,NULL,NULL,1,3,4,2,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,0,0,3,3,3,3,2,3,350,35b239eb96dac7036e60f9d3801be941,"2021-04-14 19:22:05",ILRE09,2,4,1,2,3,3,4,4,2,3,3,3,3,1,2,4,3,4,4,2,1,3,1,7,1,2,2,1,1,2,2,4,NULL,NULL,NULL,NULL,0,23,NULL,"2021-04-14 19:22:05",35b239eb96dac7036e60f9d3801be941,ILRE09,1,1
461,69df72c11f8ee88d599253b36b68d72d,SADI03,4,4,5,5,5,5,5,3,2,1,2,NULL,NULL,5,2,4,NULL,NULL,NULL,4,3,NULL,NULL,4,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,2,4,3,NULL,NULL,4,NULL,NULL,NULL,3,NULL,NULL,1,1,0,0,1,1,2,4,3,4,3,4,351,69df72c11f8ee88d599253b36b68d72d,"2021-04-14 19:32:05",SADI03,6,4,6,6,6,6,6,6,3,3,3,3,3,4,4,4,4,5,5,5,5,1,2,4,4,4,5,5,5,5,5,4,NULL,NULL,NULL,NULL,0,54,NULL,"2021-04-14 19:32:05",69df72c11f8ee88d599253b36b68d72d,SADI03,1,1
462,cc72d6cb08327c2a3e5f2ded7000a16b,ANAN06,5,NULL,5,5,5,4,1,1,2,NULL,NULL,NULL,NULL,5,NULL,4,NULL,NULL,NULL,3,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,2,2,4,4,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,3,3,3,3,NULL,NULL,352,cc72d6cb08327c2a3e5f2ded7000a16b,"2021-04-14 19:32:29",ANAN06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-14 19:32:29",cc72d6cb08327c2a3e5f2ded7000a16b,ANAN06,1,1
463,0c597c42e94160f5a54924eb510ed94d,IRPE03,2,NULL,3,2,3,2,4,2,3,NULL,NULL,NULL,NULL,4,NULL,3,NULL,NULL,NULL,2,2,NULL,NULL,NULL,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,NULL,NULL,3,3,4,4,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2,3,4,4,NULL,NULL,353,0c597c42e94160f5a54924eb510ed94d,"2021-04-14 19:33:37",IRPE03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-14 19:33:37",0c597c42e94160f5a54924eb510ed94d,IRPE03,1,1
464,8034cea479cdd5e6d54beef8ae9a9786,SAAD09,5,3,4,4,5,4,1,1,1,5,3,NULL,NULL,2,3,5,NULL,NULL,NULL,2,2,NULL,NULL,3,5,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,5,NULL,NULL,5,5,4,4,NULL,3,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,1,0,5,3,3,3,3,4,354,8034cea479cdd5e6d54beef8ae9a9786,"2021-04-14 19:34:09",SAAD09,2,7,1,6,1,1,1,2,2,5,5,5,5,2,3,3,3,3,5,1,1,1,2,7,6,1,1,1,1,1,1,4,NULL,NULL,NULL,NULL,0,26,NULL,"2021-04-14 19:34:09",8034cea479cdd5e6d54beef8ae9a9786,SAAD09,1,1
465,41c34b740edc9e5f6044aa98f00d222d,ANAN06,5,5,5,5,5,NULL,1,1,5,1,4,NULL,NULL,5,3,4,NULL,1,NULL,2,3,NULL,NULL,3,4,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,3,2,4,4,NULL,3,NULL,NULL,NULL,2,NULL,NULL,0,0,1,0,0,0,4,3,4,3,3,4,355,41c34b740edc9e5f6044aa98f00d222d,"2021-04-14 19:35:46",ANAN06,5,5,4,6,7,7,6,7,4,4,4,4,5,2,2,3,2,2,5,2,4,5,6,7,2,1,5,1,1,1,1,1,NULL,NULL,NULL,4,1,24,NULL,"2021-04-14 19:35:46",41c34b740edc9e5f6044aa98f00d222d,ANAN06,1,1
466,c332d824bc4ee5a59b091cd0368f6433,HEER12,NULL,NULL,4,NULL,4,4,2,NULL,1,NULL,NULL,NULL,NULL,4,NULL,4,NULL,NULL,NULL,2,2,NULL,NULL,NULL,2,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,4,3,3,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,NULL,NULL,2,3,2,NULL,NULL,NULL,356,c332d824bc4ee5a59b091cd0368f6433,"2021-04-14 19:47:10",HEER12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-14 19:47:09",c332d824bc4ee5a59b091cd0368f6433,HEER12,1,1
467,038f3aa32e7cc29767f1707d53a9324b,SYMI03,1,2,1,NULL,3,4,5,4,2,3,3,NULL,NULL,2,2,2,NULL,5,NULL,5,1,NULL,NULL,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,NULL,NULL,5,5,5,5,NULL,5,NULL,NULL,NULL,1,NULL,NULL,1,0,0,1,0,0,2,3,3,4,2,3,357,038f3aa32e7cc29767f1707d53a9324b,"2021-04-14 19:50:16",SYMI03,2,6,2,4,2,2,6,6,4,4,4,4,4,2,3,3,2,3,1,5,1,2,4,6,6,5,1,1,1,2,1,1,NULL,NULL,NULL,NULL,0,30,NULL,"2021-04-14 19:50:15",038f3aa32e7cc29767f1707d53a9324b,SYMI03,1,1
468,93525f0c80bcedd9c5202db7febbe52d,BEJU05,3,5,4,4,5,4,3,2,1,1,4,NULL,NULL,3,4,4,NULL,NULL,NULL,3,2,NULL,NULL,3,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,NULL,NULL,1,2,5,5,NULL,4,NULL,NULL,NULL,1,NULL,NULL,1,0,0,0,1,1,2,3,3,3,2,3,358,93525f0c80bcedd9c5202db7febbe52d,"2021-04-14 19:52:23",BEJU05,5,6,4,5,4,5,3,3,4,5,5,4,5,3,3,3,3,3,1,3,4,2,3,4,5,4,5,4,5,4,4,3,NULL,NULL,NULL,4,0,27,NULL,"2021-04-14 19:52:23",93525f0c80bcedd9c5202db7febbe52d,BEJU05,1,1
469,0f8605f92e40933e528fa4caa636a232,URGI04,5,5,3,NULL,4,5,1,1,3,1,4,NULL,NULL,5,3,3,NULL,NULL,NULL,3,3,NULL,NULL,4,4,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,NULL,NULL,1,3,3,NULL,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,1,0,1,1,0,4,4,3,3,2,3,359,0f8605f92e40933e528fa4caa636a232,"2021-04-14 20:03:44",URGI04,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,1,5,1,1,1,4,3,3,3,2,3,3,4,4,NULL,NULL,NULL,5,0,57,NULL,"2021-04-14 20:03:44",0f8605f92e40933e528fa4caa636a232,URGI04,1,1
470,7cc0f6c3ebed974b705c3c4c0addf2e9,KIBO04,2,4,3,4,4,NULL,4,1,2,2,2,NULL,NULL,2,2,5,NULL,NULL,NULL,2,1,NULL,NULL,1,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,4,2,3,2,NULL,5,NULL,NULL,NULL,2,NULL,NULL,1,0,1,0,1,1,3,3,3,3,2,3,360,7cc0f6c3ebed974b705c3c4c0addf2e9,"2021-04-14 20:04:51",KIBO04,5,7,6,5,4,6,2,6,4,4,4,3,3,4,4,3,2,3,4,2,2,3,3,3,5,3,2,2,5,3,3,3,NULL,NULL,NULL,2,0,39,NULL,"2021-04-14 20:04:51",7cc0f6c3ebed974b705c3c4c0addf2e9,KIBO04,1,1
471,a94cc69d2736edb6ad1b4f291d11254c,TEMI12,2,4,4,NULL,3,NULL,5,3,2,2,2,NULL,NULL,5,2,5,NULL,NULL,NULL,2,2,NULL,NULL,2,5,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,3,2,4,5,NULL,4,NULL,NULL,NULL,1,NULL,NULL,0,0,1,1,1,0,4,3,3,3,2,3,361,a94cc69d2736edb6ad1b4f291d11254c,"2021-04-14 20:08:13",TEMI12,4,7,4,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,1,5,5,2,2,1,1,7,4,2,4,7,7,1,NULL,NULL,NULL,5,0,43,NULL,"2021-04-14 20:08:12",a94cc69d2736edb6ad1b4f291d11254c,TEMI12,1,1
472,defa484b351cf8bbf6ad54ee923e66c9,RUKU03,4,4,4,4,5,4,1,1,1,2,4,NULL,NULL,4,4,4,NULL,2,NULL,2,4,NULL,NULL,5,5,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,2,2,4,4,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,0,0,5,3,2,3,2,3,362,defa484b351cf8bbf6ad54ee923e66c9,"2021-04-14 20:17:49",RUKU03,3,4,5,5,2,3,4,4,3,3,3,3,3,3,3,3,3,3,5,2,2,3,2,2,5,3,3,2,3,3,2,3,NULL,NULL,NULL,4,0,55,NULL,"2021-04-14 20:17:49",defa484b351cf8bbf6ad54ee923e66c9,RUKU03,1,1
473,e86980c61377ab3d48e0395c62d43ece,SIHE02,3,2,3,NULL,3,3,2,4,4,3,4,NULL,NULL,3,2,5,NULL,4,NULL,4,2,NULL,NULL,3,4,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,4,NULL,NULL,4,5,4,NULL,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,1,0,1,0,0,4,3,4,4,3,3,363,e86980c61377ab3d48e0395c62d43ece,"2021-04-14 20:31:18",SIHE02,5,7,4,7,5,6,5,4,4,5,4,4,4,3,4,4,4,4,2,3,2,2,6,5,5,6,3,3,3,2,1,1,NULL,NULL,NULL,2,1,26,NULL,"2021-04-14 20:31:18",e86980c61377ab3d48e0395c62d43ece,SIHE02,1,1
474,832871a0da03a3a99702c1de8baf5abe,INVO02,5,5,5,5,5,4,1,1,1,1,3,NULL,NULL,3,3,5,NULL,NULL,NULL,2,3,NULL,NULL,4,4,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,2,2,3,2,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,1,1,4,3,3,3,2,3,364,832871a0da03a3a99702c1de8baf5abe,"2021-04-14 20:39:03",INVO02,1,6,3,6,3,3,4,4,2,4,4,3,4,2,2,3,2,3,5,1,3,3,3,4,4,5,1,2,2,1,1,3,NULL,NULL,NULL,NULL,0,31,NULL,"2021-04-14 20:39:03",832871a0da03a3a99702c1de8baf5abe,INVO02,1,1
475,e9f62912b98831bb36bd1a2d1c80cf36,SVWA03,3,3,5,5,4,NULL,1,1,1,3,1,NULL,NULL,3,2,3,NULL,NULL,NULL,5,2,NULL,NULL,2,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,3,NULL,NULL,4,4,3,NULL,NULL,4,NULL,NULL,NULL,3,NULL,NULL,1,1,1,0,1,0,2,4,2,3,3,3,365,e9f62912b98831bb36bd1a2d1c80cf36,"2021-04-14 21:10:34",SVWA03,4,7,4,4,7,1,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-14 21:10:34",e9f62912b98831bb36bd1a2d1c80cf36,SVWA03,1,1
476,c11a9f9cc76712db1cb01fd8445d30df,ENAL06,4,2,3,NULL,4,NULL,4,4,3,2,3,NULL,NULL,5,4,4,NULL,NULL,NULL,3,2,NULL,NULL,2,4,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,NULL,NULL,5,3,3,NULL,NULL,4,NULL,NULL,NULL,4,NULL,NULL,0,1,1,1,1,1,5,3,4,4,2,4,366,c11a9f9cc76712db1cb01fd8445d30df,"2021-04-14 21:13:50",ENAL06,6,7,6,7,3,3,3,3,4,4,4,5,5,4,4,5,4,4,2,5,4,2,2,3,4,2,6,5,5,5,6,3,NULL,NULL,NULL,4,1,36,NULL,"2021-04-14 21:13:50",c11a9f9cc76712db1cb01fd8445d30df,ENAL06,1,1
477,1a21e95e83c2b963e3abc28d7f66a1a8,BIHE05,2,4,4,NULL,5,NULL,4,1,4,4,2,NULL,NULL,4,2,4,NULL,NULL,NULL,4,2,NULL,NULL,2,2,5,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,2,2,4,NULL,NULL,4,NULL,NULL,NULL,1,NULL,NULL,0,1,1,1,1,1,2,4,4,4,3,4,367,1a21e95e83c2b963e3abc28d7f66a1a8,"2021-04-14 21:57:15",BIHE05,6,6,3,6,5,4,3,3,4,4,4,4,4,2,3,3,2,3,5,1,2,3,3,3,1,3,5,5,4,4,4,3,NULL,NULL,NULL,5,1,25,NULL,"2021-04-14 21:57:15",1a21e95e83c2b963e3abc28d7f66a1a8,BIHE05,1,1
478,fa27908393207ca83a8006aad44f3ae5,SABA10,2,5,4,NULL,5,NULL,5,4,3,3,3,NULL,NULL,4,3,5,NULL,1,NULL,1,4,NULL,NULL,5,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,NULL,NULL,5,1,5,5,NULL,5,NULL,NULL,NULL,1,NULL,NULL,1,0,1,1,0,0,4,3,3,4,2,4,368,fa27908393207ca83a8006aad44f3ae5,"2021-04-14 21:58:12",SABA10,2,7,1,7,4,4,5,3,4,4,4,4,3,2,2,1,1,3,1,1,1,1,7,6,1,1,1,1,2,2,1,4,NULL,NULL,NULL,2,0,28,NULL,"2021-04-14 21:58:11",fa27908393207ca83a8006aad44f3ae5,SABA10,1,1
479,4cf785a969d414ddad99cb9f046cc6d7,GAHA10,2,4,4,4,4,NULL,4,2,2,2,2,NULL,NULL,4,2,5,NULL,NULL,NULL,4,3,NULL,NULL,4,5,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,4,NULL,NULL,5,5,3,NULL,NULL,3,NULL,NULL,NULL,2,NULL,NULL,0,1,1,0,1,0,5,4,3,3,3,3,369,4cf785a969d414ddad99cb9f046cc6d7,"2021-04-14 22:36:34",GAHA10,3,4,2,4,5,3,2,2,2,3,3,2,3,3,3,3,3,3,3,2,4,4,4,6,2,2,1,2,2,2,2,4,NULL,NULL,NULL,2,1,25,NULL,"2021-04-14 22:36:34",4cf785a969d414ddad99cb9f046cc6d7,GAHA10,1,1
480,42aa516639aa40113843807b661c1aee,BITH06,4,2,4,NULL,4,4,2,4,2,1,2,NULL,NULL,4,2,3,NULL,4,NULL,5,4,NULL,NULL,5,3,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,NULL,NULL,4,4,4,NULL,NULL,3,NULL,NULL,NULL,4,NULL,NULL,0,1,0,1,0,0,3,3,3,4,3,3,370,42aa516639aa40113843807b661c1aee,"2021-04-14 23:11:26",BITH06,2,6,2,5,1,2,2,1,1,5,4,3,4,2,4,2,4,3,2,4,1,5,7,6,7,2,2,1,4,3,2,1,NULL,NULL,NULL,1,0,20,NULL,"2021-04-14 23:11:26",42aa516639aa40113843807b661c1aee,BITH06,1,1
481,69c437551ade53c6ccb4499e39f9ec9f,LYRE02,4,4,3,4,4,4,2,1,1,1,4,NULL,NULL,4,4,4,NULL,NULL,NULL,2,3,NULL,NULL,4,4,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,2,3,4,5,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,1,0,4,3,3,3,2,3,371,69c437551ade53c6ccb4499e39f9ec9f,"2021-04-15 00:44:09",LYRE02,6,7,2,6,3,5,6,6,4,5,5,5,5,2,4,4,4,4,4,1,2,2,4,6,3,4,4,3,3,5,4,2,NULL,NULL,NULL,5,1,31,NULL,"2021-04-15 00:44:09",69c437551ade53c6ccb4499e39f9ec9f,LYRE02,1,1
482,a3bb7ca2630911e36a5a25a93e38f9ee,ILJO07,4,4,4,4,4,NULL,3,1,2,2,4,NULL,NULL,3,2,4,NULL,NULL,NULL,3,2,NULL,NULL,2,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,4,2,4,NULL,NULL,3,NULL,NULL,NULL,2,NULL,NULL,1,1,1,0,1,1,3,3,3,3,3,3,372,a3bb7ca2630911e36a5a25a93e38f9ee,"2021-04-15 00:50:07",ILJO07,6,6,5,6,6,5,6,7,3,5,4,3,4,4,3,3,4,3,1,4,3,2,4,3,1,2,4,5,4,5,5,3,NULL,NULL,NULL,4,0,48,NULL,"2021-04-15 00:50:07",a3bb7ca2630911e36a5a25a93e38f9ee,ILJO07,1,1
483,ef8d18e4367fb08a14b5d7a1fdd988ea,CHAK12,3,3,3,4,3,NULL,2,3,3,3,3,NULL,NULL,5,3,3,NULL,NULL,NULL,3,3,NULL,NULL,3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,4,3,3,4,NULL,4,NULL,NULL,NULL,3,NULL,NULL,1,0,1,0,1,1,3,3,3,3,3,3,373,ef8d18e4367fb08a14b5d7a1fdd988ea,"2021-04-15 04:28:06",CHAK12,5,3,6,2,7,3,4,4,3,5,5,5,5,4,5,5,5,5,2,4,1,2,1,2,1,1,6,3,3,2,1,4,NULL,NULL,NULL,NULL,0,21,NULL,"2021-04-15 04:28:06",ef8d18e4367fb08a14b5d7a1fdd988ea,CHAK12,1,1
484,fdc27c32a09ab35e53efbadb9274f86b,ANSI04,2,4,4,NULL,4,4,3,2,2,2,3,NULL,NULL,5,4,4,NULL,NULL,NULL,1,1,NULL,NULL,1,1,5,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,4,2,4,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,1,0,1,1,1,2,3,2,3,2,4,374,fdc27c32a09ab35e53efbadb9274f86b,"2021-04-15 04:50:15",ANSI04,5,7,2,6,3,3,5,3,4,4,4,3,4,2,3,4,4,4,5,2,1,2,5,5,5,3,3,2,3,3,2,5,NULL,NULL,NULL,NULL,1,54,NULL,"2021-04-15 04:50:15",fdc27c32a09ab35e53efbadb9274f86b,ANSI04,1,1
485,41de71cceacf549e02680932a676efb4,AGAN02,4,2,4,NULL,4,NULL,4,2,2,2,4,NULL,NULL,4,4,4,NULL,NULL,NULL,4,2,NULL,NULL,2,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,4,4,2,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,1,1,1,1,1,1,4,4,3,3,2,3,375,41de71cceacf549e02680932a676efb4,"2021-04-15 06:46:35",AGAN02,5,5,2,3,6,6,7,6,4,4,4,4,4,5,5,4,4,4,4,2,4,3,3,3,5,3,3,6,6,5,3,3,NULL,NULL,NULL,5,1,28,NULL,"2021-04-15 06:46:35",41de71cceacf549e02680932a676efb4,AGAN02,1,1
486,bec7ea6b4c722bfc7560649c7c02b41f,ANFE05,4,4,4,4,4,4,2,1,1,2,4,NULL,NULL,4,4,4,NULL,NULL,NULL,2,2,NULL,NULL,3,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,NULL,2,1,3,4,NULL,4,NULL,NULL,NULL,2,NULL,NULL,1,0,0,0,1,1,4,3,2,3,2,4,376,bec7ea6b4c722bfc7560649c7c02b41f,"2021-04-15 08:16:08",ANFE05,6,6,5,5,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,5,3,2,2,2,2,2,4,3,3,4,3,4,NULL,NULL,NULL,5,0,27,NULL,"2021-04-15 08:16:08",bec7ea6b4c722bfc7560649c7c02b41f,ANFE05,1,1
487,b63d45e540fbecb648d2cf2e101ffa91,EDKA06,5,5,4,NULL,5,5,1,1,1,1,4,NULL,NULL,4,3,4,NULL,NULL,NULL,3,2,NULL,NULL,2,2,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,2,2,4,NULL,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,1,0,1,1,1,2,3,2,4,2,3,377,b63d45e540fbecb648d2cf2e101ffa91,"2021-04-15 09:11:37",EDKA06,3,5,3,5,3,3,5,5,2,4,4,2,4,3,3,4,4,4,4,2,2,5,5,4,2,2,4,2,5,5,5,4,NULL,NULL,NULL,2,0,29,NULL,"2021-04-15 09:11:37",b63d45e540fbecb648d2cf2e101ffa91,EDKA06,1,1
